"","X","id","trzby","naklady","bonus","bloky","month","kpi","year","mesiac","typ","regional","mesto"
"2171",2171,275,95393.47,6466.95,2033.46,5036,"2021-07-30 02:00:00",8.91089295734813,2021,7,"C - street +","RR6_Jaroslav Vigh","Ružomberok"
"2172",2172,275,86281.64,7398.31,1753.7,4868,"2021-08-30 02:00:00",10.6071349594189,2021,8,"C - street +","RR6_Jaroslav Vigh","Ružomberok"
"2173",2173,277,65736.13,5604.03,478.96,2402,"2020-09-30 02:00:00",9.25364787978848,2020,9,"E - poliklinika","RR10_Mário Mantuano","Nováky "
"2174",2174,277,72929.49,5805.44,294.91,2759,"2020-10-30 01:00:00",8.36472324158581,2020,10,"E - poliklinika","RR10_Mário Mantuano","Nováky "
"2175",2175,277,57306.15,5804.04,941.77,2133,"2020-11-30 01:00:00",11.7715288847707,2020,11,"E - poliklinika","RR10_Mário Mantuano","Nováky "
"2176",2176,277,63608.42,4541.09,2094.72,2096,"2020-12-30 01:00:00",10.4322823928027,2020,12,"E - poliklinika","RR10_Mário Mantuano","Nováky "
"2177",2177,277,51234.64,5781.51,449.03,1967,"2021-01-30 01:00:00",12.1607958990246,2021,1,"E - poliklinika","RR10_Mário Mantuano","Nováky "
"2178",2178,277,57130,4476.12,224.62,2034,"2021-02-28 01:00:00",8.22814633292491,2021,2,"E - poliklinika","RR10_Mário Mantuano","Nováky "
"2179",2179,277,55489.86,4862.13,439.03,2328,"2021-03-30 02:00:00",9.55338506891169,2021,3,"E - poliklinika","RR10_Mário Mantuano","Nováky "
"2180",2180,277,50304.35,5108.29,395.1,2028,"2021-04-30 02:00:00",10.9401870812365,2021,4,"E - poliklinika","RR10_Mário Mantuano","Nováky "
"2181",2181,277,52061.89,5619.96,866.54,2053,"2021-05-30 02:00:00",12.4592096061054,2021,5,"E - poliklinika","RR10_Mário Mantuano","Nováky "
"2182",2182,277,58259.68,5452.34,637.46,2282,"2021-06-30 02:00:00",10.4528552165065,2021,6,"E - poliklinika","RR10_Mário Mantuano","Nováky "
"2183",2183,277,51008.25,5757.72,836.4,1886,"2021-07-30 02:00:00",12.9275558365559,2021,7,"E - poliklinika","RR10_Mário Mantuano","Nováky "
"2184",2184,277,49056.66,5991.07,586.15,1843,"2021-08-30 02:00:00",13.4073946330631,2021,8,"E - poliklinika","RR10_Mário Mantuano","Nováky "
"2185",2185,278,47292.42,3150,741.34,1759,"2020-09-30 02:00:00",8.22825306888504,2020,9,"C - street +","RR10_Mário Mantuano","Nováky "
"2186",2186,278,46099.43,3321.08,511.42,2040,"2020-10-30 01:00:00",8.31355181615044,2020,10,"C - street +","RR10_Mário Mantuano","Nováky "
"2187",2187,278,40459.82,3058.08,954.93,1519,"2020-11-30 01:00:00",9.91850680502286,2020,11,"C - street +","RR10_Mário Mantuano","Nováky "
"2188",2188,278,50260.16,1812.61,1579.53,1875,"2020-12-30 01:00:00",6.74916275634618,2020,12,"C - street +","RR10_Mário Mantuano","Nováky "
"2189",2189,278,37448.63,3218.8,709.56,1648,"2021-01-30 01:00:00",10.4899965632922,2021,1,"C - street +","RR10_Mário Mantuano","Nováky "
"2190",2190,278,40616.1,2811.96,407.97,1490,"2021-02-28 01:00:00",7.9277183185978,2021,2,"C - street +","RR10_Mário Mantuano","Nováky "
"2191",2191,278,40434.08,2415.24,222.91,1780,"2021-03-30 02:00:00",6.52457036242694,2021,3,"C - street +","RR10_Mário Mantuano","Nováky "
"2192",2192,278,33261.73,3085.93,352.65,1452,"2021-04-30 02:00:00",10.33794694383,2021,4,"C - street +","RR10_Mário Mantuano","Nováky "
"2193",2193,278,35084.43,3152.14,555.33,1391,"2021-05-30 02:00:00",10.5672801296758,2021,5,"C - street +","RR10_Mário Mantuano","Nováky "
"2194",2194,278,34690.49,3261.85,282.7,1461,"2021-06-30 02:00:00",10.2176417802112,2021,6,"C - street +","RR10_Mário Mantuano","Nováky "
"2195",2195,278,29845.39,4414.53,191.98,1387,"2021-07-30 02:00:00",15.4345780035041,2021,7,"C - street +","RR10_Mário Mantuano","Nováky "
"2196",2196,278,33657.68,4190.78,70.67,1321,"2021-08-30 02:00:00",12.6611519272867,2021,8,"C - street +","RR10_Mário Mantuano","Nováky "
"2197",2197,279,54118.88,4755.52,842.97,2674,"2020-09-30 02:00:00",10.3448001880305,2020,9,"E - poliklinika","RR1_Beata Kubanova","Michalovce"
"2198",2198,279,55851.21,4664.2,495.92,2794,"2020-10-30 01:00:00",9.23904782009199,2020,10,"E - poliklinika","RR1_Beata Kubanova","Michalovce"
"2199",2199,279,41744.98,4488.2,1102.94,2144,"2020-11-30 01:00:00",13.3935625313511,2020,11,"E - poliklinika","RR1_Beata Kubanova","Michalovce"
"2200",2200,279,48776.26,4234,1780.72,2485,"2020-12-30 01:00:00",12.3312447489824,2020,12,"E - poliklinika","RR1_Beata Kubanova","Michalovce"
"2201",2201,279,43276.31,4454.38,740.63,2208,"2021-01-30 01:00:00",12.0042813262036,2021,1,"E - poliklinika","RR1_Beata Kubanova","Michalovce"
"2202",2202,279,43216.94,4576.79,389.93,2237,"2021-02-28 01:00:00",11.4925304753182,2021,2,"E - poliklinika","RR1_Beata Kubanova","Michalovce"
"2203",2203,279,51764.72,4563.64,761.32,2835,"2021-03-30 02:00:00",10.2868517399495,2021,3,"E - poliklinika","RR1_Beata Kubanova","Michalovce"
"2204",2204,279,43770.78,4735.54,662.8,2356,"2021-04-30 02:00:00",12.333204937175,2021,4,"E - poliklinika","RR1_Beata Kubanova","Michalovce"
"2205",2205,279,47056.4,5102.84,658.02,2663,"2021-05-30 02:00:00",12.2424579865863,2021,5,"E - poliklinika","RR1_Beata Kubanova","Michalovce"
"2206",2206,279,45720.11,4924.66,1016.86,2490,"2021-06-30 02:00:00",12.9954193023595,2021,6,"E - poliklinika","RR1_Beata Kubanova","Michalovce"
"2207",2207,279,40861.04,4144.68,638.64,2300,"2021-07-30 02:00:00",11.7063099715524,2021,7,"E - poliklinika","RR1_Beata Kubanova","Michalovce"
"2208",2208,279,43540.68,4876.13,313.67,2291,"2021-08-30 02:00:00",11.919427992397,2021,8,"E - poliklinika","RR1_Beata Kubanova","Michalovce"
"2209",2209,280,56945.47,3300.68,274.85,3465,"2020-09-30 02:00:00",6.27886643134212,2020,9,"C - street +","RR5_Juraj Hvorecky","Fiľakovo"
"2210",2210,280,63406.24,3263.44,369.12,3758,"2020-10-30 01:00:00",5.72902603907754,2020,10,"C - street +","RR5_Juraj Hvorecky","Fiľakovo"
"2211",2211,280,52594.52,3213.83,434.96,3081,"2020-11-30 01:00:00",6.93758589297896,2020,11,"C - street +","RR5_Juraj Hvorecky","Fiľakovo"
"2212",2212,280,75908.87,3020.81,549.28,3935,"2020-12-30 01:00:00",4.70312626179259,2020,12,"C - street +","RR5_Juraj Hvorecky","Fiľakovo"
"2213",2213,280,55100.84,3622.19,382.18,3162,"2021-01-30 01:00:00",7.26734837436235,2021,1,"C - street +","RR5_Juraj Hvorecky","Fiľakovo"
"2214",2214,280,57869.08,3233.87,242.74,3379,"2021-02-28 01:00:00",6.00771603764912,2021,2,"C - street +","RR5_Juraj Hvorecky","Fiľakovo"
"2215",2215,280,66781.3,3366.97,785.31,4018,"2021-03-30 02:00:00",6.2177286156454,2021,3,"C - street +","RR5_Juraj Hvorecky","Fiľakovo"
"2216",2216,280,54191.69,3271.29,318.65,3330,"2021-04-30 02:00:00",6.62452121349233,2021,4,"C - street +","RR5_Juraj Hvorecky","Fiľakovo"
"2217",2217,280,55227.76,3855.9,348.97,3451,"2021-05-30 02:00:00",7.61368920267634,2021,5,"C - street +","RR5_Juraj Hvorecky","Fiľakovo"
"2218",2218,280,60545,3234.98,350.5,3392,"2021-06-30 02:00:00",5.92200842348666,2021,6,"C - street +","RR5_Juraj Hvorecky","Fiľakovo"
"2219",2219,280,58175.27,3717.53,235.49,3378,"2021-07-30 02:00:00",6.79501788302831,2021,7,"C - street +","RR5_Juraj Hvorecky","Fiľakovo"
"2220",2220,280,54958.27,3632.4,76.55,3335,"2021-08-30 02:00:00",6.74866585138142,2021,8,"C - street +","RR5_Juraj Hvorecky","Fiľakovo"
"2221",2221,281,52771.2,4597.69,552.68,2181,"2020-09-30 02:00:00",9.7598121702747,2020,9,"D - street","RR10_Mário Mantuano","Kanianka"
"2222",2222,281,56831.35,3676.17,657.65,2599,"2020-10-30 01:00:00",7.62575585482309,2020,10,"D - street","RR10_Mário Mantuano","Kanianka"
"2223",2223,281,48585.69,4084.01,1210.32,2033,"2020-11-30 01:00:00",10.8968916567821,2020,11,"D - street","RR10_Mário Mantuano","Kanianka"
"2224",2224,281,58578.43,2657.9,2676.86,2452,"2020-12-30 01:00:00",9.10703820501847,2020,12,"D - street","RR10_Mário Mantuano","Kanianka"
"2225",2225,281,50432.8,4083.64,955.72,2257,"2021-01-30 01:00:00",9.99222728065862,2021,1,"D - street","RR10_Mário Mantuano","Kanianka"
"2226",2226,281,48989.55,3560.68,886.98,2376,"2021-02-28 01:00:00",9.07879333449685,2021,2,"D - street","RR10_Mário Mantuano","Kanianka"
"2227",2227,281,61499.34,4220.38,243.99,2913,"2021-03-30 02:00:00",7.25921611516481,2021,3,"D - street","RR10_Mário Mantuano","Kanianka"
"2228",2228,281,44684.36,4573.57,1133.48,2124,"2021-04-30 02:00:00",12.7719184072458,2021,4,"D - street","RR10_Mário Mantuano","Kanianka"
"2229",2229,281,46621.15,4117.42,627.99,2128,"2021-05-30 02:00:00",10.1786635464805,2021,5,"D - street","RR10_Mário Mantuano","Kanianka"
"2230",2230,281,50767.78,3973.7,562.21,2425,"2021-06-30 02:00:00",8.93462349545322,2021,6,"D - street","RR10_Mário Mantuano","Kanianka"
"2231",2231,281,49209.66,4073.09,889.34,2140,"2021-07-30 02:00:00",10.0842598790563,2021,7,"D - street","RR10_Mário Mantuano","Kanianka"
"2232",2232,281,43618.07,4534.1,941.94,2245,"2021-08-30 02:00:00",12.5545215549427,2021,8,"D - street","RR10_Mário Mantuano","Kanianka"
"2233",2233,282,38950.42,4280.52,802.03,1488,"2020-09-30 02:00:00",13.0487681519224,2020,9,"D - street","RR1_Beata Kubanova","Veľké Kapušany"
"2234",2234,282,34035.57,2633.81,636.9,1578,"2020-10-30 01:00:00",9.60968187105431,2020,10,"D - street","RR1_Beata Kubanova","Veľké Kapušany"
"2235",2235,282,24955.56,2879.45,828.7,1361,"2020-11-30 01:00:00",14.8590133821882,2020,11,"D - street","RR1_Beata Kubanova","Veľké Kapušany"
"2236",2236,282,37283.1,2709.72,1361.42,1738,"2020-12-30 01:00:00",10.9195319058769,2020,12,"D - street","RR1_Beata Kubanova","Veľké Kapušany"
"2237",2237,282,39722.3,2905.68,801.61,1944,"2021-01-30 01:00:00",9.33301948779401,2021,1,"D - street","RR1_Beata Kubanova","Veľké Kapušany"
"2238",2238,282,36574.37,2737.96,904.02,1745,"2021-02-28 01:00:00",9.9577381647312,2021,2,"D - street","RR1_Beata Kubanova","Veľké Kapušany"
"2239",2239,282,39712.39,2476.67,1066.72,2028,"2021-03-30 02:00:00",8.92263094716787,2021,3,"D - street","RR1_Beata Kubanova","Veľké Kapušany"
"2240",2240,282,29331.23,3002.77,628.47,1512,"2021-04-30 02:00:00",12.3801149832448,2021,4,"D - street","RR1_Beata Kubanova","Veľké Kapušany"
"2241",2241,282,31678.15,2949.34,589.05,1615,"2021-05-30 02:00:00",11.1698126311038,2021,5,"D - street","RR1_Beata Kubanova","Veľké Kapušany"
"2242",2242,282,33170.97,3173.56,302.58,1604,"2021-06-30 02:00:00",10.4794644232593,2021,6,"D - street","RR1_Beata Kubanova","Veľké Kapušany"
"2243",2243,282,43833.61,3123.36,327.21,2247,"2021-07-30 02:00:00",7.87197312746999,2021,7,"D - street","RR1_Beata Kubanova","Veľké Kapušany"
"2244",2244,282,32177.68,3538.07,649.54,1700,"2021-08-30 02:00:00",13.0140208989585,2021,8,"D - street","RR1_Beata Kubanova","Veľké Kapušany"
"2245",2245,285,33927.22,3410,774.4,1877,"2020-09-30 02:00:00",12.3334596822257,2020,9,"D - street","RR13_Slavomír Bodnár","Bratislava"
"2246",2246,285,37496.62,3666.2,612.61,1884,"2020-10-30 01:00:00",11.4111885284594,2020,10,"D - street","RR13_Slavomír Bodnár","Bratislava"
"2247",2247,285,28542.73,3298.9,803.07,1435,"2020-11-30 01:00:00",14.3713302827025,2020,11,"D - street","RR13_Slavomír Bodnár","Bratislava"
"2248",2248,285,34426.5,4185.23,1063.66,1663,"2020-12-30 01:00:00",15.2466559191321,2020,12,"D - street","RR13_Slavomír Bodnár","Bratislava"
"2249",2249,285,28245.24,3632.37,1244.09,1524,"2021-01-30 01:00:00",17.2647143377079,2021,1,"D - street","RR13_Slavomír Bodnár","Bratislava"
"2250",2250,285,30756.19,3528.39,776.31,1690,"2021-02-28 01:00:00",13.9962069424074,2021,2,"D - street","RR13_Slavomír Bodnár","Bratislava"
"2251",2251,285,35193.12,3375.28,968.26,1949,"2021-03-30 02:00:00",12.3420145755761,2021,3,"D - street","RR13_Slavomír Bodnár","Bratislava"
"2252",2252,285,22540.55,3678.32,876.11,1446,"2021-04-30 02:00:00",20.2054963166382,2021,4,"D - street","RR13_Slavomír Bodnár","Bratislava"
"2253",2253,285,26027.17,3602.05,354.24,1670,"2021-05-30 02:00:00",15.200615356952,2021,5,"D - street","RR13_Slavomír Bodnár","Bratislava"
"2254",2254,285,33690.24,3574.98,278,1888,"2021-06-30 02:00:00",11.4364872437834,2021,6,"D - street","RR13_Slavomír Bodnár","Bratislava"
"2255",2255,285,22787.24,3466.14,821.41,1372,"2021-07-30 02:00:00",18.8155739791216,2021,7,"D - street","RR13_Slavomír Bodnár","Bratislava"
"2256",2256,285,26425.35,3933.18,-42.4,1618,"2021-08-30 02:00:00",14.7236649656485,2021,8,"D - street","RR13_Slavomír Bodnár","Bratislava"
"2257",2257,291,100572.8,7572.85,1959.46,7842,"2020-09-30 02:00:00",9.47801990200134,2020,9,"B - shopping","RR3_Jana Majernikova","Košice, Tesco"
"2258",2258,291,108919.77,7370.14,1472.9,8213,"2020-10-30 01:00:00",8.11885665935578,2020,10,"B - shopping","RR3_Jana Majernikova","Košice, Tesco"
"2259",2259,291,90544.87,13966.77,2462.86,6893,"2020-11-30 01:00:00",18.1452908375704,2020,11,"B - shopping","RR3_Jana Majernikova","Košice, Tesco"
"2260",2260,291,131700.09,7782.91,3502.61,8749,"2020-12-30 01:00:00",8.56910576143114,2020,12,"B - shopping","RR3_Jana Majernikova","Košice, Tesco"
"2261",2261,291,109573.3,8561.5,2110.94,7694,"2021-01-30 01:00:00",9.74000052932603,2021,1,"B - shopping","RR3_Jana Majernikova","Košice, Tesco"
"2262",2262,291,109697.28,7898.91,2988.93,7858,"2021-02-28 01:00:00",9.92535092939406,2021,2,"B - shopping","RR3_Jana Majernikova","Košice, Tesco"
"2263",2263,291,124971.94,7151.69,2683.37,8958,"2021-03-30 02:00:00",7.869814615985,2021,3,"B - shopping","RR3_Jana Majernikova","Košice, Tesco"
"2264",2264,291,102939.46,7928.58,2180.1,7509,"2021-04-30 02:00:00",9.82002431331969,2021,4,"B - shopping","RR3_Jana Majernikova","Košice, Tesco"
"2265",2265,291,101444.58,8070.67,1856.58,7381,"2021-05-30 02:00:00",9.78588506157746,2021,5,"B - shopping","RR3_Jana Majernikova","Košice, Tesco"
"2266",2266,291,111697.53,7651.8,1405.22,7795,"2021-06-30 02:00:00",8.10852308014331,2021,6,"B - shopping","RR3_Jana Majernikova","Košice, Tesco"
"2267",2267,291,110928.44,10843.53,1477.26,8053,"2021-07-30 02:00:00",11.1069713051044,2021,7,"B - shopping","RR3_Jana Majernikova","Košice, Tesco"
"2268",2268,291,113350.13,10128.8,1362.81,8359,"2021-08-30 02:00:00",10.1381533483905,2021,8,"B - shopping","RR3_Jana Majernikova","Košice, Tesco"
"2269",2269,292,119228.6,6743.35,1927.24,8045,"2020-09-30 02:00:00",7.27224004978671,2020,9,"B - shopping","RR3_Jana Majernikova","Prešov, Tesco"
"2270",2270,292,143693.39,6891.61,2207.98,9017,"2020-10-30 01:00:00",6.33264341526078,2020,10,"B - shopping","RR3_Jana Majernikova","Prešov, Tesco"
"2271",2271,292,107984.06,6532.5,2504.57,6807,"2020-11-30 01:00:00",8.36889259396248,2020,11,"B - shopping","RR3_Jana Majernikova","Prešov, Tesco"
"2272",2272,292,143789.89,6994.61,3492.56,8582,"2020-12-30 01:00:00",7.29339872226065,2020,12,"B - shopping","RR3_Jana Majernikova","Prešov, Tesco"
"2273",2273,292,127262.86,10304.98,1863.66,8132,"2021-01-30 01:00:00",9.56181559961799,2021,1,"B - shopping","RR3_Jana Majernikova","Prešov, Tesco"
"2274",2274,292,126802.38,6834.7,2165.98,7916,"2021-02-28 01:00:00",7.09819484460781,2021,2,"B - shopping","RR3_Jana Majernikova","Prešov, Tesco"
"2275",2275,292,152915.87,6079.63,2370.2,9292,"2021-03-30 02:00:00",5.52580317530156,2021,3,"B - shopping","RR3_Jana Majernikova","Prešov, Tesco"
"2276",2276,292,111447.64,6852.5,1943.02,7299,"2021-04-30 02:00:00",7.89206482972632,2021,4,"B - shopping","RR3_Jana Majernikova","Prešov, Tesco"
"2277",2277,292,114880.47,7152.57,1568.94,7183,"2021-05-30 02:00:00",7.59181260313437,2021,5,"B - shopping","RR3_Jana Majernikova","Prešov, Tesco"
"2278",2278,292,126504.85,7661.22,885,7940,"2021-06-30 02:00:00",6.75564612740144,2021,6,"B - shopping","RR3_Jana Majernikova","Prešov, Tesco"
"2279",2279,292,113810.46,8681.06,1673.02,7869,"2021-07-30 02:00:00",9.09765235989732,2021,7,"B - shopping","RR3_Jana Majernikova","Prešov, Tesco"
"2280",2280,292,119066.07,9255.96,1074.66,8227,"2021-08-30 02:00:00",8.67637606582631,2021,8,"B - shopping","RR3_Jana Majernikova","Prešov, Tesco"
"2281",2281,293,52413.26,7537.5,1493.81,3845,"2020-09-30 02:00:00",17.2309640728319,2020,9,"B - shopping","RR6_Jaroslav Vigh","Banská Bystrica, Tesco"
"2282",2282,293,62939.55,7650.66,979.82,4403,"2020-10-30 01:00:00",13.7123319121284,2020,10,"B - shopping","RR6_Jaroslav Vigh","Banská Bystrica, Tesco"
"2283",2283,293,47980.38,7448.79,1788.73,3361,"2020-11-30 01:00:00",19.2527028756338,2020,11,"B - shopping","RR6_Jaroslav Vigh","Banská Bystrica, Tesco"
"2284",2284,293,74369.39,6667.86,2564.5,4791,"2020-12-30 01:00:00",12.4141935277404,2020,12,"B - shopping","RR6_Jaroslav Vigh","Banská Bystrica, Tesco"
"2285",2285,293,55811.65,7582.07,1203.83,3958,"2021-01-30 01:00:00",15.7420538543476,2021,1,"B - shopping","RR6_Jaroslav Vigh","Banská Bystrica, Tesco"
"2286",2286,293,58313.01,6742.21,1684.47,3982,"2021-02-28 01:00:00",14.4507717917494,2021,2,"B - shopping","RR6_Jaroslav Vigh","Banská Bystrica, Tesco"
"2287",2287,293,65041.42,6463.68,1021.45,4366,"2021-03-30 02:00:00",11.5082512036176,2021,3,"B - shopping","RR6_Jaroslav Vigh","Banská Bystrica, Tesco"
"2288",2288,293,74037.2,6786.26,1143.12,5371,"2021-04-30 02:00:00",10.7099944352299,2021,4,"B - shopping","RR6_Jaroslav Vigh","Banská Bystrica, Tesco"
"2289",2289,293,93677.9,7410.16,1789.93,6754,"2021-05-30 02:00:00",9.82098232347224,2021,5,"B - shopping","RR6_Jaroslav Vigh","Banská Bystrica, Tesco"
"2290",2290,293,99969.02,8256.34,1980.74,7400,"2021-06-30 02:00:00",10.2402524302029,2021,6,"B - shopping","RR6_Jaroslav Vigh","Banská Bystrica, Tesco"
"2291",2291,293,116377.85,10062.91,1793.71,8864,"2021-07-30 02:00:00",10.1880383595332,2021,7,"B - shopping","RR6_Jaroslav Vigh","Banská Bystrica, Tesco"
"2292",2292,293,146578.35,9599,1638.76,11045,"2021-08-30 02:00:00",7.66672567947449,2021,8,"B - shopping","RR6_Jaroslav Vigh","Banská Bystrica, Tesco"
"2293",2293,294,75762.94,7154.54,672.84,6030,"2020-09-30 02:00:00",10.3314100535169,2020,9,"B - shopping","RR5_Juraj Hvorecky","Zvolen, Tesco"
"2294",2294,294,93594.51,7415.93,677.78,6850,"2020-10-30 01:00:00",8.64763328532838,2020,10,"B - shopping","RR5_Juraj Hvorecky","Zvolen, Tesco"
"2295",2295,294,71233.54,7492.24,1302.13,5181,"2020-11-30 01:00:00",12.345827541352,2020,11,"B - shopping","RR5_Juraj Hvorecky","Zvolen, Tesco"
"2296",2296,294,102749.07,7299.8,1646.73,7050,"2020-12-30 01:00:00",8.70716396751815,2020,12,"B - shopping","RR5_Juraj Hvorecky","Zvolen, Tesco"
"2297",2297,294,86537.11,7981.21,1331.82,6166,"2021-01-30 01:00:00",10.7618916323875,2021,1,"B - shopping","RR5_Juraj Hvorecky","Zvolen, Tesco"
"2298",2298,294,88093.92,6906.56,1326.46,6197,"2021-02-28 01:00:00",9.34573010259959,2021,2,"B - shopping","RR5_Juraj Hvorecky","Zvolen, Tesco"
"2299",2299,294,87492.54,6648.04,1576.91,6312,"2021-03-30 02:00:00",9.40074433774583,2021,3,"B - shopping","RR5_Juraj Hvorecky","Zvolen, Tesco"
"2300",2300,294,78288.93,8002.26,727.57,5649,"2021-04-30 02:00:00",11.1507846639365,2021,4,"B - shopping","RR5_Juraj Hvorecky","Zvolen, Tesco"
"2301",2301,294,76566.86,5958.58,1175.71,5674,"2021-05-30 02:00:00",9.31772571057505,2021,5,"B - shopping","RR5_Juraj Hvorecky","Zvolen, Tesco"
"2302",2302,294,84944.39,7248.39,781.94,5969,"2021-06-30 02:00:00",9.45363195850838,2021,6,"B - shopping","RR5_Juraj Hvorecky","Zvolen, Tesco"
"2303",2303,294,90015.36,8418.47,889.3,6428,"2021-07-30 02:00:00",10.3402019388691,2021,7,"B - shopping","RR5_Juraj Hvorecky","Zvolen, Tesco"
"2304",2304,294,92143.18,10080.29,675.61,6425,"2021-08-30 02:00:00",11.6730288665965,2021,8,"B - shopping","RR5_Juraj Hvorecky","Zvolen, Tesco"
"2305",2305,295,92071.64,7806.37,1312.03,6428,"2020-09-30 02:00:00",9.90359246343391,2020,9,"B - shopping","RR9_Andrej Jakubík","Trenčín, Tesco"
"2306",2306,295,109238.45,7671.97,1273.08,7401,"2020-10-30 01:00:00",8.18855448791154,2020,10,"B - shopping","RR9_Andrej Jakubík","Trenčín, Tesco"
"2307",2307,295,94703.68,7631.31,2256.48,6538,"2020-11-30 01:00:00",10.4407663989404,2020,11,"B - shopping","RR9_Andrej Jakubík","Trenčín, Tesco"
"2308",2308,295,124823.64,7935.52,3752.63,7760,"2020-12-30 01:00:00",9.36373110093569,2020,12,"B - shopping","RR9_Andrej Jakubík","Trenčín, Tesco"
"2309",2309,295,95770.74,8318.66,1684.87,6136,"2021-01-30 01:00:00",10.4452884043707,2021,1,"B - shopping","RR9_Andrej Jakubík","Trenčín, Tesco"
"2310",2310,295,98981.07,7504.64,2652.85,6171,"2021-02-28 01:00:00",10.2620531380394,2021,2,"B - shopping","RR9_Andrej Jakubík","Trenčín, Tesco"
"2311",2311,295,128229.3,6814.16,2530.59,7342,"2021-03-30 02:00:00",7.28753100890358,2021,3,"B - shopping","RR9_Andrej Jakubík","Trenčín, Tesco"
"2312",2312,295,95233.1,7492.34,2351.19,6054,"2021-04-30 02:00:00",10.336248636241,2021,4,"B - shopping","RR9_Andrej Jakubík","Trenčín, Tesco"
"2313",2313,295,92520.16,7673.2,1702.74,6736,"2021-05-30 02:00:00",10.1339426996235,2021,5,"B - shopping","RR9_Andrej Jakubík","Trenčín, Tesco"
"2314",2314,295,105967.98,8411.79,1939.42,7066,"2021-06-30 02:00:00",9.76824319950234,2021,6,"B - shopping","RR9_Andrej Jakubík","Trenčín, Tesco"
