"","obdobie","md","stredisko","funkcia","ppv","mzda","fond","hodiny","vyplata","uvazok"
"8671",2021-05-01,"",551,"F","PZ",1087,168,163.5,1052.72,1
"8672",2021-05-01,"",551,"L","PZ",971,168,152,824.72,1
"8673",2021-05-01,"",551,"L","PZ",971,168,168,781,1
"8674",2021-05-01,"",551,"ZF","PZ",1700,168,115,1647.35,1
"8675",2021-05-01,"",552,"F","PZ",1300,168,152,1327.45,1
"8676",2021-05-01,"",552,"L","PZ",971,168,160,913.92,1
"8677",2021-05-01,"",552,"ZF","PZ",1870,168,152,1843.16,1
"8678",2021-05-01,"",553,"F","PZ",700,84,84,731.24,0.5
"8679",2021-05-01,"",553,"L","PZ",971,168,152,958.13,1
"8680",2021-05-01,"",553,"ZF","PZ",1850,126,120,1768.62,0.75
"8681",2021-05-01,"",554,"F","PZ",1120,168,149.5,1177.51,1
"8682",2021-05-01,"",554,"F","PZ",1087,168,157.5,994.56,1
"8683",2021-05-01,"",554,"ZF","PZ",200,21,15,167.84,0.13
"8684",2021-05-01,"",555,"F","PZ",1400,168,168,1087.14,1
"8685",2021-05-01,"",555,"L","PZ",971,168,136,810.52,1
"8686",2021-05-01,"",555,"ZF","PZ",1850,168,152,1649.61,1
"8687",2021-05-01,"",556,"F","PZ",1087,168,144,1023.71,1
"8688",2021-05-01,"",556,"ZF","PZ",1730,168,112,1750.98,1
"8689",2021-05-01,"",558,"L","PZ",971,168,164,911.04,1
"8690",2021-05-01,"",558,"ZF","PZ",1770,168,168,1729.29,1
"8691",2021-05-01,"",562,"L","PZ",971,168,151,894.61,1
"8692",2021-05-01,"",562,"ZF","PZ",1830,168,167,1823.93,1
"8693",2021-05-01,"",563,"ZF","PZ",151,21,18.5,105.89,0.13
"8694",2021-05-01,"",565,"F","PZ",1380,168,166,1369.36,1
"8695",2021-05-01,"",565,"L","PZ",971,168,181.5,1068.04,1
"8696",2021-05-01,"",565,"ZF","PZ",1750,168,128,1772.93,1
"8697",2021-05-01,"",602,"F","PZ",1290,168,161,1274.52,1
"8698",2021-05-01,"",602,"F","PZ",1250,168,160,1350.87,1
"8699",2021-05-01,"",602,"L","PZ",971,168,161,916.23,1
"8700",2021-05-01,"",602,"L","PZ",971,168,144,965.18,1
"8701",2021-05-01,"",602,"L","PZ",971,168,128,962.04,1
"8702",2021-05-01,"",602,"ZF","PZ",1700,168,152,2390.08,1
"8703",2021-05-01,"",603,"F","PZ",1280,168,168,980.51,1
"8704",2021-05-01,"",603,"L","PZ",971,168,160,812.83,1
"8705",2021-05-01,"",603,"L","PZ",971,168,168,793.91,1
"8706",2021-05-01,"",603,"ZF","PZ",1600,168,160,1309.56,1
"8707",2021-05-01,"",604,"F","PZ",1250,168,168,1183.01,1
"8708",2021-05-01,"",604,"ZF","PZ",1700,168,116,1758.08,1
"8709",2021-05-01,"",605,"F","PZ",1360,168,164.5,1222.27,1
"8710",2021-05-01,"",605,"F","PZ",1320,168,166.5,1174.04,1
"8711",2021-05-01,"",605,"F","PZ",1360,168,152,1207.14,1
"8712",2021-05-01,"",605,"F","PZ",1360,168,168,1334.51,1
"8713",2021-05-01,"",605,"F","PZ",1250,168,163,1149.46,1
"8714",2021-05-01,"",605,"F","PZ",1350,168,144,1194.8,1
"8715",2021-05-01,"",605,"L","PZ",1110,168,160,899.15,1
"8716",2021-05-01,"",605,"L","PZ",971,168,160,834.56,1
"8717",2021-05-01,"",605,"L","PZ",1000,168,144,847.57,1
"8718",2021-05-01,"",605,"L","PZ",971,168,168,828.61,1
"8719",2021-05-01,"",605,"L","PZ",1000,168,168,826.49,1
"8720",2021-05-01,"",605,"L","PZ",122,21,21,125.48,0.13
"8721",2021-05-01,"",605,"ZF","PZ",2000,168,136,1762.67,1
"8722",2021-05-01,"",608,"F","PZ",1087,168,88,1285.6,1
"8723",2021-05-01,"",608,"L","PZ",971,168,120,970.16,1
"8724",2021-05-01,"",608,"ZF","PZ",1830,168,160,1460.31,1
"8725",2021-05-01,"",609,"F","PZ",1100,168,152,1029.5,1
"8726",2021-05-01,"",609,"F","PZ",1100,168,0,0,1
"8727",2021-05-01,"",609,"L","PZ",971,168,160,939.05,1
"8728",2021-05-01,"",609,"L","PZ",971,168,136,968.53,1
"8729",2021-05-01,"",609,"ZF","PZ",1740,168,160,1502.26,1
"8730",2021-05-01,"",610,"F","PZ",1250,168,157,1025.61,1
"8731",2021-05-01,"",610,"F","PZ",750,105,100,819.36,0.63
"8732",2021-05-01,"",610,"L","PZ",971,168,138.5,795.83,1
"8733",2021-05-01,"",610,"ZF","PZ",1800,168,115,1596.19,1
"8734",2021-05-01,"",611,"F","PZ",1087,168,144,1032.22,1
"8735",2021-05-01,"",611,"L","PZ",971,168,152,828.4,1
"8736",2021-05-01,"",611,"ZF","PZ",1930,168,162,1899.13,1
"8737",2021-05-01,"",612,"L","PZ",971,168,168,763.94,1
"8738",2021-05-01,"",612,"ZF","PZ",1790,168,144,1637.98,1
"8739",2021-05-01,"",613,"F","PZ",1450,168,144,1272.98,1
"8740",2021-05-01,"",613,"ZF","PZ",1930,168,157,1763.26,1
"8741",2021-05-01,"",614,"F","PZ",1400,168,146.75,1241.47,1
"8742",2021-05-01,"",614,"F","PZ",1440,168,0,0,1
"8743",2021-05-01,"",614,"L","PZ",971,168,160,776.63,1
"8744",2021-05-01,"",614,"L","PZ",971,168,120,782.31,1
"8745",2021-05-01,"",614,"ZF","PZ",1990,168,133.5,1965.39,1
"8746",2021-05-01,"",615,"L","PZ",971,168,152,837.23,1
"8747",2021-05-01,"",615,"ZF","PZ",1640,168,136,1789.69,1
"8748",2021-05-01,"",616,"F","PZ",1250,168,161,1311.7,1
"8749",2021-05-01,"",616,"F","PZ",1400,168,136,1541.39,1
"8750",2021-05-01,"",616,"L","PZ",971,168,168,1006.21,1
"8751",2021-05-01,"",616,"L","PZ",971,168,16,108.38,1
"8752",2021-05-01,"",616,"L","PZ",971,168,168,921.07,1
"8753",2021-05-01,"",616,"ZF","PZ",1720,168,96,1187.3,1
"8754",2021-05-01,"",617,"F","PZ",1200,168,169,1216.92,1
"8755",2021-05-01,"",617,"F","PZ",650,84,84,696.73,0.5
"8756",2021-05-01,"",617,"L","PZ",971,168,144.5,960.22,1
"8757",2021-05-01,"",617,"L","PZ",971,168,152.5,1065.78,1
"8758",2021-05-01,"",617,"L","PZ",971,168,136.5,998.17,1
"8759",2021-05-01,"",617,"ZF","PZ",1950,168,136,1894.51,1
"8760",2021-05-01,"",618,"F","PZ",1370,168,168,1347.46,1
"8761",2021-05-01,"",618,"F","PZ",1460,168,144,410.16,1
"8762",2021-05-01,"",618,"L","PZ",971,168,144,977.09,1
"8763",2021-05-01,"",618,"L","PZ",971,168,136,1026.31,1
"8764",2021-05-01,"",618,"L","PZ",971,168,168,986.14,1
"8765",2021-05-01,"",618,"L","PZ",971,168,168,920.35,1
"8766",2021-05-01,"",618,"ZF","PZ",1920,168,158.25,1694.09,1
"8767",2021-05-01,"",619,"F","PZ",1100,168,131.5,1206.99,1
"8768",2021-05-01,"",619,"L","PZ",971,168,144,849.52,1
"8769",2021-05-01,"",619,"ZF","PZ",1550,168,175.5,1581.15,1
"8770",2021-05-01,"",620,"F","PZ",1300,168,160,1285.18,1
"8771",2021-05-01,"",620,"F","PZ",1400,168,144,1301.09,1
"8772",2021-05-01,"",620,"L","PZ",971,168,136,866.18,1
"8773",2021-05-01,"",620,"L","PZ",971,168,160,940.29,1
"8774",2021-05-01,"",620,"ZF","PZ",1850,168,104,1749.8,1
"8775",2021-05-01,"",621,"F","PZ",1350,168,166,1192.37,1
"8776",2021-05-01,"",621,"L","PZ",971,168,120,835.01,1
"8777",2021-05-01,"",621,"ZF","PZ",1900,168,140,1751.69,1
"8778",2021-05-01,"",624,"F","PZ",1000,126,108,903.51,0.75
"8779",2021-05-01,"",624,"L","PZ",971,168,155,770.25,1
"8780",2021-05-01,"",624,"L","PZ",971,168,152,699.97,1
"8781",2021-05-01,"",624,"ZF","PZ",1750,168,152,1471.7,1
"8782",2021-05-01,"",626,"L","PZ",971,168,163,884.28,1
"8783",2021-05-01,"",626,"L","PZ",971,168,160,942.36,1
"8784",2021-05-01,"",626,"L","PZ",971,168,128,979.61,1
"8785",2021-05-01,"",626,"ZF","PZ",1700,168,136,1607.07,1
"8786",2021-05-01,"",627,"F","PZ",1200,168,145.5,1156.21,1
"8787",2021-05-01,"",627,"L","PZ",971,168,168,943.97,1
"8788",2021-05-01,"",627,"L","PZ",971,168,158,936.99,1
"8789",2021-05-01,"",627,"L","PZ",971,168,0,46.27,1
"8790",2021-05-01,"",627,"ZF","PZ",1910,168,113,2097.58,1
"8791",2021-05-01,"",628,"F","PZ",1400,168,168,1206.8,1
"8792",2021-05-01,"",628,"ZF","PZ",1850,168,156.75,1538.64,1
"8793",2021-05-01,"",629,"F","PZ",1350,168,152,1194.76,1
"8794",2021-05-01,"",629,"L","PZ",971,168,160,831.17,1
"8795",2021-05-01,"",629,"L","PZ",971,168,168,826.45,1
"8796",2021-05-01,"",629,"ZF","PZ",1830,168,144,1884.88,1
"8797",2021-05-01,"",630,"L","PZ",971,168,168,934.77,1
"8798",2021-05-01,"",630,"ZF","PZ",1780,168,152,1787.55,1
"8799",2021-05-01,"",631,"L","PZ",971,168,152,781.39,1
"8800",2021-05-01,"",631,"ZF","PZ",1500,168,160,1336.63,1
"8801",2021-05-01,"",633,"F","PZ",1390,147,105,1289.82,0.88
"8802",2021-05-01,"",633,"L","PZ",971,168,160,790.19,1
"8803",2021-05-01,"",633,"ZF","PZ",1790,168,152,1518.54,1
"8804",2021-05-01,"",634,"F","PZ",1100,168,160,995.19,1
"8805",2021-05-01,"",634,"F","PZ",1300,168,136,1178.99,1
"8806",2021-05-01,"",634,"L","PZ",971,168,104,968.92,1
"8807",2021-05-01,"",634,"ZF","PZ",1900,168,152,1643.95,1
"8808",2021-05-01,"",635,"F","PZ",1350,168,160,1222.86,1
"8809",2021-05-01,"",635,"F","PZ",1200,168,168,1217.39,1
"8810",2021-05-01,"",635,"F","PZ",1340,168,128,1202.95,1
"8811",2021-05-01,"",635,"L","PZ",971,168,160,833.24,1
"8812",2021-05-01,"",635,"L","PZ",1020,168,164,1093.44,1
"8813",2021-05-01,"",635,"L","PZ",1010,168,144,951.13,1
"8814",2021-05-01,"",635,"ZF","PZ",151,21,17.5,114.55,0.13
"8815",2021-05-01,"",637,"ZF","PZ",1700,168,146,1654.39,1
"8816",2021-05-01,"",638,"F","PZ",1250,168,168,1410.86,1
"8817",2021-05-01,"",638,"F","PZ",1000,126,126,813.37,0.75
"8818",2021-05-01,"",638,"ZF","PZ",151,21,21,117.15,0.13
"8819",2021-05-01,"",639,"F","PZ",1500,168,168,1276.25,1
"8820",2021-05-01,"",639,"F","PZ",1350,168,151.5,1370.08,1
"8821",2021-05-01,"",639,"L","PZ",971,168,127.5,900.53,1
"8822",2021-05-01,"",639,"L","PZ",971,168,152.5,887.82,1
"8823",2021-05-01,"",639,"ZF","PZ",1900,168,156,1612.97,1
"8824",2021-05-01,"",649,"F","PZ",1335,168,160,1162.09,1
"8825",2021-05-01,"",649,"F","PZ",1335,168,144,1238.76,1
"8826",2021-05-01,"",649,"ZF","PZ",1740,168,40,724.54,1
"8827",2021-05-01,"",661,"L","PZ",971,168,107.5,842.49,1
"8828",2021-05-01,"",661,"ZF","PZ",1700,168,152,1503.64,1
"8829",2021-05-01,"",662,"F","PZ",1600,168,162,1395.07,1
"8830",2021-05-01,"",662,"L","PZ",971,168,152,832.19,1
"8831",2021-05-01,"",662,"ZF","PZ",250,21,21,175.36,0.13
"8832",2021-05-01,"",663,"ZF","PZ",1700,168,161,1639.83,1
"8833",2021-05-01,"",664,"F","PZ",1200,168,163.5,1165.73,1
"8834",2021-05-01,"",664,"F","PZ",1300,168,182.5,1424.68,1
"8835",2021-05-01,"",664,"L","PZ",971,168,173,1056.63,1
"8836",2021-05-01,"",664,"L","PZ",971,168,151.5,885.63,1
"8837",2021-05-01,"",664,"ZF","PZ",301,42,38,213.96,0.25
"8838",2021-06-01,"",2,"F","PZ",1200,176,160,941.19,1
"8839",2021-06-01,"",2,"F","PZ",1350,176,162,1519.9,1
"8840",2021-06-01,"",2,"F","PZ",1250,176,90,572.36,1
"8841",2021-06-01,"",2,"L","PZ",1030,176,186,998.41,1
"8842",2021-06-01,"",2,"L","PZ",1030,176,170,1166.72,1
"8843",2021-06-01,"",2,"L","PZ",150,22,22,176.76,0.13
"8844",2021-06-01,"",2,"ZF","PZ",151,22,22,105.92,0.13
"8845",2021-06-01,"",3,"F","PZ",1300,176,160,1313.23,1
"8846",2021-06-01,"",3,"ZF","PZ",1700,176,136,1527.68,1
"8847",2021-06-01,"",5,"F","PZ",1087,176,164,1193.05,1
"8848",2021-06-01,"",5,"L","PZ",971,176,164,1061.36,1
"8849",2021-06-01,"",5,"ZF","PZ",1750,176,160,1928.03,1
"8850",2021-06-01,"",6,"F","PZ",1300,176,176,1281.39,1
"8851",2021-06-01,"",6,"L","PZ",971,176,136,885.38,1
"8852",2021-06-01,"",6,"L","PZ",971,176,160,956.8,1
"8853",2021-06-01,"",6,"ZF","PZ",1870,176,144,2101.64,1
"8854",2021-06-01,"",7,"F","PZ",1171,176,127.5,1104.43,1
"8855",2021-06-01,"",7,"L","PZ",971,176,112,709.29,1
"8856",2021-06-01,"",7,"ZF","PZ",1650,176,170.5,1683.27,1
"8857",2021-06-01,"",9,"F","PZ",1120,176,117.5,1271.14,1
"8858",2021-06-01,"",9,"F","PZ",136,22,17,92.17,0.13
"8859",2021-06-01,"",9,"L","PZ",971,176,160,1026.47,1
"8860",2021-06-01,"",9,"L","PZ",971,176,144,775.95,1
"8861",2021-06-01,"",9,"L","PZ",971,176,128,917.83,1
"8862",2021-06-01,"",9,"ZF","PZ",1820,176,152,2066.47,1
"8863",2021-06-01,"",11,"F","PZ",1350,176,168,1325.75,1
"8864",2021-06-01,"",11,"F","PZ",1350,176,148,1393.89,1
"8865",2021-06-01,"",11,"L","PZ",971,176,48,594.5,1
"8866",2021-06-01,"",11,"L","PZ",971,176,168,833.1,1
"8867",2021-06-01,"",11,"L","PZ",971,176,144,1982.22,1
"8868",2021-06-01,"",11,"L","PZ",971,176,152,1173.18,1
"8869",2021-06-01,"",11,"L","PZ",971,176,0,0,1
"8870",2021-06-01,"",11,"ZF","PZ",2000,176,160,2132.48,1
"8871",2021-06-01,"",12,"F","PZ",1087,176,176,1192.72,1
"8872",2021-06-01,"",12,"F","PZ",1120,176,0,0,1
"8873",2021-06-01,"",12,"L","PZ",971,176,172,1161.21,1
"8874",2021-06-01,"",12,"L","PZ",971,176,172,942.38,1
"8875",2021-06-01,"",12,"L","PZ",971,176,160,995.69,1
"8876",2021-06-01,"",12,"ZF","PZ",1730,176,176,1597.64,1
"8877",2021-06-01,"",13,"F","PZ",1100,176,168,1113.76,1
"8878",2021-06-01,"",13,"L","PZ",971,176,136,1036.77,1
"8879",2021-06-01,"",13,"ZF","PZ",1372,143,136.5,1324.4,0.81
"8880",2021-06-01,"",14,"F","PZ",1200,176,114,1377.73,1
"8881",2021-06-01,"",14,"F","PZ",1285,176,136,1500.27,1
"8882",2021-06-01,"",14,"F","PZ",1300,176,176,1460.76,1
"8883",2021-06-01,"",14,"L","PZ",971,176,176,1236.25,1
"8884",2021-06-01,"",14,"L","PZ",971,176,0,0,1
"8885",2021-06-01,"",14,"L","PZ",971,176,168,815.92,1
"8886",2021-06-01,"",14,"ZF","PZ",1700,176,148,1793.53,1
"8887",2021-06-01,"",15,"F","PZ",1200,176,144,672.86,1
"8888",2021-06-01,"",15,"F","PZ",1240,176,152,1571.26,1
"8889",2021-06-01,"",15,"L","PZ",971,176,176,1043.77,1
"8890",2021-06-01,"",15,"L","PZ",971,176,176,1047.79,1
"8891",2021-06-01,"",15,"ZF","PZ",1750,176,168,1642.92,1
"8892",2021-06-01,"",16,"F","PZ",1170,176,185,1260.18,1
"8893",2021-06-01,"",16,"F","PZ",1428,176,153.5,1355.67,1
"8894",2021-06-01,"",16,"L","PZ",971,176,161,1113.28,1
"8895",2021-06-01,"",16,"L","PZ",971,176,149.5,1126.86,1
"8896",2021-06-01,"",16,"ZF","PZ",1800,176,0,0,1
"8897",2021-06-01,"",17,"F","PZ",1250,176,168,1195.97,1
"8898",2021-06-01,"",17,"F","PZ",1350,176,176,1223.77,1
"8899",2021-06-01,"",17,"L","PZ",971,176,168,905.28,1
"8900",2021-06-01,"",17,"L","PZ",971,176,160,875.28,1
"8901",2021-06-01,"",17,"ZF","PZ",1800,176,164,1723.46,1
"8902",2021-06-01,"",18,"F","PZ",1400,176,128,1361.05,1
"8903",2021-06-01,"",18,"L","PZ",971,176,156,948.31,1
"8904",2021-06-01,"",18,"L","PZ",971,176,160,997.29,1
"8905",2021-06-01,"",18,"ZF","PZ",1700,176,175,1564.72,1
"8906",2021-06-01,"",19,"F","PZ",1200,176,152,1103.87,1
"8907",2021-06-01,"",19,"F","PZ",1250,176,152,1716.75,1
"8908",2021-06-01,"",19,"F","PZ",1550,176,136,1472.86,1
"8909",2021-06-01,"",19,"F","PZ",1330,176,76,2426.79,1
"8910",2021-06-01,"",19,"L","PZ",971,176,128.5,771.67,1
"8911",2021-06-01,"",19,"L","PZ",971,176,104,998.4,1
"8912",2021-06-01,"",19,"ZF","PZ",150,22,20,131.2,0.13
"8913",2021-06-01,"",22,"F","PZ",1400,176,127,1345.56,1
"8914",2021-06-01,"",22,"F","PZ",1400,176,160,2556.41,1
"8915",2021-06-01,"",22,"L","PZ",971,176,176,839.28,1
"8916",2021-06-01,"",22,"L","PZ",971,176,128,843.95,1
"8917",2021-06-01,"",22,"L","PZ",971,176,167,849.75,1
"8918",2021-06-01,"",22,"L","PZ",971,176,174,828.15,1
"8919",2021-06-01,"",22,"ZF","PZ",2100,176,164,1858.07,1
"8920",2021-06-01,"",25,"F","PZ",1087,176,156,1383.42,1
"8921",2021-06-01,"",25,"F","PZ",1090,176,168,1206.46,1
"8922",2021-06-01,"",25,"F","PZ",1087,176,168,1256.97,1
"8923",2021-06-01,"",25,"F","PZ",1110,176,168,1281.27,1
"8924",2021-06-01,"",25,"L","PZ",971,176,160,982.32,1
"8925",2021-06-01,"",25,"L","PZ",971,176,152,1105.35,1
"8926",2021-06-01,"",25,"L","PZ",971,176,168,1082.21,1
"8927",2021-06-01,"",25,"ZF","PZ",2040,176,176,2123.04,1
"8928",2021-06-01,"",26,"F","PZ",1100,176,172,1174.59,1
"8929",2021-06-01,"",26,"F","PZ",1250,176,168,1177.53,1
"8930",2021-06-01,"",26,"L","PZ",971,176,176,797.58,1
"8931",2021-06-01,"",26,"L","PZ",971,176,96,915.54,1
"8932",2021-06-01,"",26,"L","PZ",971,176,160,871.02,1
"8933",2021-06-01,"",26,"ZF","PZ",2080,176,153,2183.9,1
"8934",2021-06-01,"",27,"F","PZ",1250,176,144,736.9,1
"8935",2021-06-01,"",27,"F","PZ",1250,176,182.5,1204.09,1
"8936",2021-06-01,"",27,"L","PZ",971,176,125.5,1106.76,1
"8937",2021-06-01,"",27,"L","PZ",971,176,177.5,1083.36,1
"8938",2021-06-01,"",27,"L","PZ",971,176,168,1087.31,1
"8939",2021-06-01,"",27,"ZF","PZ",1850,176,104,1775.56,1
"8940",2021-06-01,"",29,"F","PZ",1300,176,160,1289.45,1
"8941",2021-06-01,"",29,"F","PZ",1300,176,160,1553.08,1
"8942",2021-06-01,"",29,"F","PZ",1280,176,152,1384.54,1
"8943",2021-06-01,"",29,"F","PZ",1300,176,168,1522.03,1
"8944",2021-06-01,"",29,"F","PZ",1300,176,160,1312.59,1
"8945",2021-06-01,"",29,"L","PZ",971,176,160,1080.78,1
"8946",2021-06-01,"",29,"L","PZ",971,176,144,1053.56,1
"8947",2021-06-01,"",29,"L","PZ",971,176,160,1079.39,1
"8948",2021-06-01,"",29,"L","PZ",971,176,24,123.14,1
"8949",2021-06-01,"",29,"L","PZ",971,176,0,0,1
"8950",2021-06-01,"",29,"L","PZ",971,176,160,1167.92,1
"8951",2021-06-01,"",29,"ZF","PZ",2020,176,157,2170.42,1
"8952",2021-06-01,"",30,"F","PZ",1300,176,184,1363.74,1
"8953",2021-06-01,"",30,"L","PZ",971,176,129.5,1132.16,1
"8954",2021-06-01,"",30,"L","PZ",971,176,172.5,1282.43,1
"8955",2021-06-01,"",30,"ZF","PZ",1900,176,160,2022.98,1
"8956",2021-06-01,"",31,"F","PZ",1180,176,176,1207.39,1
"8957",2021-06-01,"",31,"F","PZ",1100,176,176,1080.93,1
"8958",2021-06-01,"",31,"L","PZ",971,176,176,1048.48,1
"8959",2021-06-01,"",31,"L","PZ",971,176,168,1010.8,1
"8960",2021-06-01,"",31,"L","PZ",971,176,176,1017.87,1
"8961",2021-06-01,"",31,"ZF","PZ",1820,176,168,1722.03,1
"8962",2021-06-01,"",32,"F","PZ",1430,176,160,1309.71,1
"8963",2021-06-01,"",32,"L","PZ",971,176,160,845.79,1
"8964",2021-06-01,"",32,"L","PZ",971,176,176,756.69,1
"8965",2021-06-01,"",32,"ZF","PZ",1850,176,84,1387.43,1
"8966",2021-06-01,"",33,"F","PZ",1300,176,104,1435.76,1
"8967",2021-06-01,"",33,"F","PZ",1300,176,139,1463.82,1
"8968",2021-06-01,"",33,"F","PZ",1300,176,140,1498.65,1
"8969",2021-06-01,"",33,"L","PZ",971,176,168,1208.95,1
"8970",2021-06-01,"",33,"L","PZ",971,176,152,1128.93,1
"8971",2021-06-01,"",33,"L","PZ",971,176,144,1165.62,1
"8972",2021-06-01,"",33,"ZF","PZ",1900,176,167.5,1863.94,1
"8973",2021-06-01,"",34,"F","PZ",1530,176,164,1453.3,1
"8974",2021-06-01,"",34,"F","PZ",1303,176,168,1253.37,1
"8975",2021-06-01,"",34,"F","PZ",1200,176,152,1280.66,1
"8976",2021-06-01,"",34,"L","PZ",1047,176,144,1313.21,1
"8977",2021-06-01,"",34,"L","PZ",1178,176,128,1307.3,1
"8978",2021-06-01,"",34,"L","PZ",1046,176,160,959.93,1
"8979",2021-06-01,"",34,"ZF","PZ",1780,176,148,1852.23,1
"8980",2021-06-01,"",35,"F","PZ",1400,176,160,1350.74,1
"8981",2021-06-01,"",35,"L","PZ",1021,176,168,953.27,1
"8982",2021-06-01,"",35,"ZF","PZ",1852,176,168,1682.86,1
"8983",2021-06-01,"",36,"F","PZ",1500,176,146,1790.25,1
"8984",2021-06-01,"",36,"F","PZ",1400,176,152,1557.22,1
"8985",2021-06-01,"",36,"F","PZ",1300,132,120,1358.49,0.75
"8986",2021-06-01,"",36,"L","PZ",971,176,185,1077.64,1
"8987",2021-06-01,"",36,"L","PZ",971,176,114,1518.03,1
"8988",2021-06-01,"",36,"L","PZ",971,176,161,994.28,1
"8989",2021-06-01,"",36,"L","PZ",971,176,172.5,1223.42,1
"8990",2021-06-01,"",36,"ZF","PZ",2000,176,163,2056.22,1
"8991",2021-06-01,"",37,"F","PZ",1120,176,0,1020.43,1
"8992",2021-06-01,"",37,"F","PZ",1290,176,152,1310.66,1
"8993",2021-06-01,"",37,"F","PZ",1340,176,152,1342.55,1
"8994",2021-06-01,"",37,"F","PZ",1290,176,152,1180.11,1
"8995",2021-06-01,"",37,"ZF","PZ",1900,176,152,1753.75,1
"8996",2021-06-01,"",38,"F","PZ",1350,176,176,1413.18,1
"8997",2021-06-01,"",38,"F","PZ",1250,176,138,1489.73,1
"8998",2021-06-01,"",38,"F","PZ",1350,176,176,1179.49,1
"8999",2021-06-01,"",38,"L","PZ",971,176,149.5,1306.93,1
"9000",2021-06-01,"",38,"L","PZ",971,176,160.5,1377.97,1
"9001",2021-06-01,"",38,"L","PZ",971,176,160,1077.73,1
"9002",2021-06-01,"",38,"ZF","PZ",1750,176,160,1638.98,1
"9003",2021-06-01,"",39,"F","PZ",1087,176,178.5,1150.95,1
"9004",2021-06-01,"",39,"F","PZ",1087,176,165,1344.79,1
"9005",2021-06-01,"",39,"F","PZ",1350,176,128,1382.18,1
"9006",2021-06-01,"",39,"F","PZ",1200,176,168,892.67,1
"9007",2021-06-01,"",39,"L","PZ",971,176,144.5,910.16,1
"9008",2021-06-01,"",39,"L","PZ",971,176,160,877.19,1
"9009",2021-06-01,"",39,"L","PZ",1000,176,176,1007.87,1
"9010",2021-06-01,"",39,"L","PZ",971,176,152.5,986.02,1
"9011",2021-06-01,"",39,"ZF","PZ",1800,176,137,1793.58,1
"9012",2021-06-01,"",40,"F","PZ",1150,132,120,1472.92,0.75
"9013",2021-06-01,"",40,"L","PZ",971,176,168,919.6,1
"9014",2021-06-01,"",40,"ZF","PZ",1720,176,160,1913.07,1
"9015",2021-06-01,"",41,"F","PZ",1550,176,136,1652.28,1
"9016",2021-06-01,"",41,"F","PZ",1150,132,108,1287.7,0.75
"9017",2021-06-01,"",41,"F","PZ",1380,132,125.5,1335.59,0.75
"9018",2021-06-01,"",41,"F","PZ",1150,132,0,0,0.75
"9019",2021-06-01,"",41,"F","PZ",1400,176,98,1720.3,1
"9020",2021-06-01,"",41,"F","PZ",1430,176,176,2092.15,1
"9021",2021-06-01,"",41,"F","PZ",1200,176,152,932.79,1
"9022",2021-06-01,"",41,"L","PZ",971,176,164,894.94,1
"9023",2021-06-01,"",41,"L","PZ",971,176,176,1071.62,1
"9024",2021-06-01,"",41,"L","PZ",971,176,162,812.78,1
"9025",2021-06-01,"",41,"ZF","PZ",2350,176,141.5,2884.79,1
"9026",2021-06-01,"",42,"F","PZ",1200,176,96,1160.62,1
"9027",2021-06-01,"",42,"F","PZ",1330,176,160,1342.82,1
"9028",2021-06-01,"",42,"F","PZ",1200,176,176,960.55,1
"9029",2021-06-01,"",42,"F","PZ",1340,176,128,1350.35,1
"9030",2021-06-01,"",42,"L","PZ",985,176,168,941,1
"9031",2021-06-01,"",42,"L","PZ",971,176,144,997.85,1
"9032",2021-06-01,"",42,"L","PZ",1030,176,128,1076.9,1
"9033",2021-06-01,"",42,"ZF","PZ",1730,176,152,1612.39,1
"9034",2021-06-01,"",43,"F","PZ",1250,176,176,1149.15,1
"9035",2021-06-01,"",43,"F","PZ",1395,176,160,1348.88,1
"9036",2021-06-01,"",43,"F","PZ",1350,176,112,1508.23,1
"9037",2021-06-01,"",43,"F","PZ",1300,176,0,0,1
"9038",2021-06-01,"",43,"F","PZ",1300,176,176,1450.79,1
"9039",2021-06-01,"",43,"L","PZ",971,176,168,1040.26,1
"9040",2021-06-01,"",43,"L","PZ",971,176,128,1102.81,1
"9041",2021-06-01,"",43,"L","PZ",971,176,168,966,1
"9042",2021-06-01,"",43,"L","PZ",971,176,160,1026.37,1
"9043",2021-06-01,"",43,"L","PZ",971,176,176,838.62,1
"9044",2021-06-01,"",43,"L","PZ",971,176,168,1051.1,1
"9045",2021-06-01,"",43,"ZF","PZ",1800,176,136,2043.79,1
"9046",2021-06-01,"",45,"F","PZ",1120,176,152,1154.78,1
"9047",2021-06-01,"",45,"F","PZ",1120,176,176,1089.03,1
"9048",2021-06-01,"",45,"F","PZ",1250,176,160,1474.25,1
"9049",2021-06-01,"",45,"L","PZ",971,176,168,1204.59,1
"9050",2021-06-01,"",45,"L","PZ",971,176,160,1221.68,1
"9051",2021-06-01,"",45,"ZF","PZ",1850,176,168,1799.07,1
"9052",2021-06-01,"",46,"F","PZ",1170,176,0,0,1
"9053",2021-06-01,"",46,"F","PZ",1300,176,160,1419.64,1
"9054",2021-06-01,"",46,"L","PZ",971,176,152,849.14,1
"9055",2021-06-01,"",46,"L","PZ",971,176,168,932.85,1
"9056",2021-06-01,"",46,"ZF","PZ",1800,176,150.5,1857.67,1
"9057",2021-06-01,"",47,"F","PZ",1600,176,104,1843.9,1
"9058",2021-06-01,"",47,"F","PZ",1300,176,168,1669.4,1
